ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
910,1017,2697,pLink2_2425,P05055,,,false,O00418,,,false,,0.978,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
908,1015,2694,pLink2_2422,P0A7R1,,,false,P0A7U3,,,false,,0.978,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
906,1013,1825,pLink2_2418,P0A8M6,,,false,Q8N3I7,,,false,,0.977,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
904,1011,2680,pLink2_2405,P0C018,,,false,P0A7X3,,,false,,0.977,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
903,1010,2679,pLink2_2401,P0A7V0,,,false,P69913,,,false,,0.976,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
892,999,2655,pLink2_2364,P0ACF4,,,false,P0A707,,,false,,0.974,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
889,995,2115,pLink2_2359,P0A7N4,,,false,P0A7K2,,,false,,0.974,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
887,993,2640,pLink2_2347,P69222,,,false,P0A7U3,,,false,,0.973,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
886,992,2639,pLink2_2346,P0A6B7,,,false,P0AC33,,,false,,0.973,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
1619,45,375,pLink2_2341,P69776,,,false,P69776,,,false,,0.972,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
884,990,2633,pLink2_2339,P0A6Y1,,,false,P17315,,,false,,0.972,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
881,987,1084,pLink2_2333,P08395,,,false,P21367,,,false,,0.972,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
877,983,604,pLink2_20;pLink2_1499,Q9NRM2,,,false,P0A7X3,,,false,,0.971,false,true,false,false,2,1,1,Between,0,0.002,0.003,,0,0,0
875,981,2616,pLink2_2320,P0A6X7,,,false,P0AG67,,,false,,0.971,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
874,980,2615,pLink2_2319,P0A8T7,,,false,P13656,,,false,,0.971,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
871,977,2601,pLink2_2303,P0A6Y1,,,false,P68679,,,false,,0.969,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
870,976,2380,pLink2_2301,P0A6X7,,,false,P0A7J7,,,false,,0.969,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
867,973,2593,pLink2_2295,A0A1B0GVZ2,,,false,P0A850,,,false,,0.969,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
866,972,2591,pLink2_2293,P0A9M2,,,false,P0ACF4,,,false,,0.969,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
865,971,2587,pLink2_2288,P0A7Z4,,,false,P0ACF0,,,false,,0.969,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
861,967,2574,pLink2_2273,P02359,,,false,P46923,,,false,,0.967,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
860,966,1563,pLink2_2272,P0A853,,,false,Q9NWC5,,,false,,0.967,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
859,965,1404,pLink2_2271,P0A7K6,,,false,P81133,,,false,,0.967,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
857,963,2568,pLink2_2267,Q8IVU9,,,false,P08200,,,false,,0.966,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
855,961,1034,pLink2_2260,P0A7S9,,,false,P0A7U3,,,false,,0.966,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
852,957,2550,pLink2_2247,P68191,,,false,P75905,,,false,,0.965,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
850,955,2540,pLink2_2235,P0A7V8,,,false,P0A7U3,,,false,,0.964,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
849,954,2539,pLink2_2234,P0A7V3,,,false,P0A9M0,,,false,,0.964,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
1617,43,360,pLink2_2225,P0ADQ7,,,false,P0ADQ7,,,false,,0.963,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
847,952,2531,pLink2_2220,P0A7L0,,,false,P0AGF4,,,false,,0.963,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
840,945,2510,pLink2_2199,P39199,,,false,P0ACF0,,,false,,0.961,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
839,944,2504,pLink2_2189,P0A7T7,,,false,P08956,,,false,,0.96,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
1616,42,353,pLink2_2188,P0AEH5,,,false,P0AEH5,,,false,,0.96,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
838,943,2354,pLink2_2184,P0ACF4,,,false,P0A7L8,,,false,,0.959,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
837,942,2498,pLink2_2180,P59768,,,false,P37095,,,false,,0.959,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
835,940,2495,pLink2_2176,P0A9F3,,,false,P0A7S3,,,false,,0.959,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
833,938,1103,pLink2_2170,P21889,,,false,P39366,,,false,,0.958,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
829,934,2482,pLink2_2162,P0AB89,,,false,P52138,,,false,,0.957,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
827,932,2479,pLink2_2158,P0A7R9,,,false,A6NKF2,,,false,,0.957,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
826,931,2476,pLink2_2155,P0C018,,,false,P0A991,,,false,,0.956,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
822,927,2465,pLink2_2140,P69222,,,false,P0A7S3,,,false,,0.955,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
113,321;245;201,990;850;763,pLink2_372;pLink2_233;pLink2_163,P0AG67,,,false,P0A7U3,,,false,,0.955,false,true,false,false,3,3,3,Between,0,0.002,0.003,,0.004,0.004,0.001
820,925,2453,pLink2_2126,P45577,,,false,Q8WW36,,,false,,0.953,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
816,920,2441,pLink2_2112,P0ACF0,,,false,P00490,,,false,,0.952,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
809,913,830,pLink2_2091,P0AFG8,,,false,P0A698,,,false,,0.95,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
808,912,733,pLink2_2090,P78345,,,false,P07395,,,false,,0.95,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
55,142;664,658;1769,pLink2_69;pLink2_1302,P0A7V3,,,false,Q8N819,,,false,,0.949,false,true,false,false,2,2,2,Between,0,0.002,0.003,,0,0,0
806,910,2195,pLink2_2077,P0AEY3,,,false,P0A850,,,false,,0.948,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
805,909,2408,pLink2_2075,P0A6R3,,,false,P64581,,,false,,0.948,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
804,908,2407,pLink2_2074,P0A9F3,,,false,P0AG59,,,false,,0.948,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
803,907,2394,pLink2_2060,P0AEE3,,,false,P0A6H5,,,false,,0.947,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
801,905,2391,pLink2_2057,P25553,,,false,Q46790,,,false,,0.947,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
