ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
2338,Q6NVH7,,,,DSSO,∞,false,true,false,false,XilnkX_17492,Between only,0.16758494031221305,NaN,0.0,14.42
1142,O95249,,,,DSSO,∞,false,true,false,false,XilnkX_11923,Between only,0.16758494031221305,NaN,0.0,26.04
2250,Q9BVG4,,,,DSSO,∞,false,true,false,false,XilnkX_17063;XilnkX_20927;XilnkX_18943,Between only,0.16758494031221305,NaN,0.0,14.97
2799,P83876,,,,DSSO,∞,false,true,false,false,XilnkX_19824,Between only,0.16758494031221305,NaN,0.0,10.75
2885,P32705,,,,DSSO,∞,false,true,false,false,XilnkX_20316;XilnkX_20317,Between only,0.16758494031221305,NaN,0.0,9.45
356,P0A8H6,,,,DSSO,∞,false,true,false,false,XilnkX_14466;XilnkX_14148;XilnkX_17143;XilnkX_6627;XilnkX_6389,Between only,0.16758494031221305,NaN,0.0,55.6
830,Q9BYV8,,,,DSSO,∞,false,true,false,false,XilnkX_19164;XilnkX_19162;XilnkX_19163;XilnkX_19167;XilnkX_19170;XilnkX_18560;XilnkX_10270;XilnkX_15410;XilnkX_19859;XilnkX_18846;XilnkX_15734;XilnkX_13383;XilnkX_13248;XilnkX_11379;XilnkX_14502,Between only,0.16758494031221305,NaN,0.0,32.32
3232,decoy:Q9BYV8,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21701;XilnkX_21648,Between only,0.16758494031221305,NaN,0.0,27.86
3567,decoy:Q9Y241,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_22008,Between only,0.16758494031221305,NaN,0.0,19.64
268,Q9NUY8,,,,DSSO,∞,false,true,false,false,XilnkX_21026;XilnkX_21084;XilnkX_18264;XilnkX_10254;XilnkX_4689;XilnkX_19293,Between only,0.16758494031221305,NaN,0.0,68.42
2078,A6NCL2,,,,DSSO,∞,false,true,false,false,XilnkX_16188,Between only,0.16758494031221305,NaN,0.0,16.36
2409,P0AFP4,,,,DSSO,∞,false,true,false,false,XilnkX_17797,Between only,0.16758494031221305,NaN,0.0,13.91
358,P0AG14,,,,DSSO,∞,false,true,false,false,XilnkX_6391;XilnkX_20106;XilnkX_19245,Between only,0.16758494031221305,NaN,0.0,55.57
374,P0A6E6,,,,DSSO,∞,false,true,false,false,XilnkX_7148;XilnkX_12822;XilnkX_7249;XilnkX_6492;XilnkX_6489,Between only,0.16758494031221305,NaN,0.0,54.89
214,P0ABH7,,,,DSSO,∞,false,true,false,false,XilnkX_11904;XilnkX_18124;XilnkX_13855;XilnkX_20897;XilnkX_16543;XilnkX_13563;XilnkX_13136;XilnkX_13143;XilnkX_13144;XilnkX_15489;XilnkX_20810;XilnkX_3330;XilnkX_20374;XilnkX_16070;XilnkX_12713;XilnkX_19691;XilnkX_16036;XilnkX_16037;XilnkX_15366;XilnkX_14513;XilnkX_12551;XilnkX_10632;XilnkX_4677;XilnkX_21266;XilnkX_21267;XilnkX_21036;XilnkX_20747;XilnkX_20748;XilnkX_11467;XilnkX_20690;XilnkX_13012;XilnkX_13013;XilnkX_11534;XilnkX_5578;XilnkX_4723;XilnkX_21475;XilnkX_11649;XilnkX_10352;XilnkX_13857;XilnkX_18480;XilnkX_17441;XilnkX_18217;XilnkX_21127;XilnkX_19458;XilnkX_14362;XilnkX_19915;XilnkX_19506;XilnkX_13634;XilnkX_13641;XilnkX_10305;XilnkX_10299;XilnkX_10298;XilnkX_10297;XilnkX_21501;XilnkX_17619;XilnkX_21009;XilnkX_15901;XilnkX_14127;XilnkX_21536;XilnkX_20417;XilnkX_19461;XilnkX_16963;XilnkX_12959;XilnkX_9817;XilnkX_9816;XilnkX_21391;XilnkX_20832;XilnkX_18707;XilnkX_10017;XilnkX_9645;XilnkX_16831;XilnkX_15367;XilnkX_14891;XilnkX_14899;XilnkX_13831;XilnkX_13832;XilnkX_12664;XilnkX_11532;XilnkX_11531;XilnkX_11528;XilnkX_11902;XilnkX_10346;XilnkX_21359;XilnkX_12690;XilnkX_19284;XilnkX_17540;XilnkX_14027;XilnkX_14034;XilnkX_14037;XilnkX_14044;XilnkX_19166;XilnkX_19174;XilnkX_19187;XilnkX_18563;XilnkX_18564;XilnkX_18576;XilnkX_14024;XilnkX_14029;XilnkX_14032;XilnkX_14033;XilnkX_14043;XilnkX_15261;XilnkX_13200;XilnkX_11287;XilnkX_18378;XilnkX_13814;XilnkX_11880;XilnkX_13966;XilnkX_19033;XilnkX_20582;XilnkX_20452;XilnkX_7110;XilnkX_7017;XilnkX_6608;XilnkX_5637;XilnkX_21436,Between only,0.16758494031221305,NaN,0.0,81.63
