ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
364,P77737,,,,,∞,false,true,false,false,pLink2_691;pLink2_3150,Between only,0.21497120921305182,NaN,0.0,0.9998888879
381,P0AAR3,,,,,∞,false,true,false,false,pLink2_755,Between only,0.21497120921305182,NaN,0.0,0.6672534999999999
403,Q9NVR0,,,,,∞,false,true,false,false,pLink2_1873;pLink2_841,Between only,0.21497120921305182,NaN,0.0,0.9146866
414,Q9Y275,,,,,∞,false,true,false,false,pLink2_911,Between only,0.21497120921305182,NaN,0.0,0.7019536
423,P0A8M6,,,,,∞,false,true,false,false,pLink2_1936;pLink2_1940;pLink2_1404;pLink2_947,Between only,0.21497120921305182,NaN,0.0,0.92564639
745,decoy:P0AAB6,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3450,Between only,0.21497120921305182,NaN,0.0,0.45982900000000004
471,O43248,,,,,∞,false,true,false,false,pLink2_1329,Between only,0.21497120921305182,NaN,0.0,0.8021871
523,Q96EH5,,,,,∞,false,true,false,false,pLink2_1764,Between only,0.21497120921305182,NaN,0.0,0.8969051
397,Q8TBP6,,,,,∞,false,true,false,false,pLink2_814,Between only,0.21497120921305182,NaN,0.0,0.6819006000000001
322,Q9HBL8,,,,,∞,false,true,false,false,pLink2_547;pLink2_730;pLink2_894,Between only,0.21497120921305182,NaN,0.0,0.6990832
615;614;613;616;612,P0CF69;P0CF68;P0CF67;P0CF70;P0CF66,;;;;,;;;;,;;;;,,∞,false,true,false,false,pLink2_3353,Between only,0.21497120921305182,NaN,0.0,0.5716441
598,decoy:P04693,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3345,Between only,0.21497120921305182,NaN,0.0,0.7180108000000001
581,P75796,,,,,∞,false,true,false,false,pLink2_3306,Between only,0.21497120921305182,NaN,0.0,0.9999997965204
492,Q86VZ2,,,,,∞,false,true,false,false,pLink2_1477;pLink2_2399,Between only,0.21497120921305182,NaN,0.0,0.9777817
307,P01213,,,,,∞,false,true,false,false,pLink2_491,Between only,0.21497120921305182,NaN,0.0,0.6060525
233,P0A9Q7,,,,,∞,false,true,false,false,pLink2_309,Between only,0.21497120921305182,NaN,0.0,0.5554895
678,O95070,,,,,∞,false,true,false,false,pLink2_3391,Between only,0.21497120921305182,NaN,0.0,0.5283979
593,decoy:P31125,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3343,Between only,0.21497120921305182,NaN,0.0,0.7323307
72,P08839,,,,,∞,false,true,false,false,pLink2_50;pLink2_385;pLink2_533;pLink2_1940;pLink2_1404;pLink2_2065;pLink2_2325;pLink2_3139,Between only,0.21497120921305182,NaN,0.0,0.9998708956
401,P15042,,,,,∞,false,true,false,false,pLink2_834,Between only,0.21497120921305182,NaN,0.0,0.6850261
524,Q9UQM7,,,,,∞,false,true,false,false,pLink2_1778,Between only,0.21497120921305182,NaN,0.0,0.8995631
253,P0AC33,,,,,∞,false,true,false,false,pLink2_340,Between only,0.21497120921305182,NaN,0.0,0.5649848
