ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
1040,1137,3424,pLink2_3306,P0A6F5,,,false,P75796,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1291,26,57,pLink2_3301,P0ABP8,,,false,P0ABP8,,,false,,1,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
1039,1136,3419,pLink2_3300,P0A9Q1,,,false,P0ACF4,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1033,1130,3406,pLink2_3286,P0AGG8,,,false,P0AFK0,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1024,1121,3372,pLink2_3249,P0ACF4,,,false,P0A6X7,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1011,1107,3316,pLink2_3193,P0ABB4,,,false,P0ABA6,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1010,1106,2654,pLink2_3189,P0C018,,,false,P0A6P7,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1009,1105,3309,pLink2_3186,P0A9F3,,,false,P0AG59,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1006,1101,3251,pLink2_3174,P0A7R1,,,false,P45577,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1005,1100,3297,pLink2_3172,P02359,,,false,P0A7L3,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
999,1094,1278,pLink2_3155,P0A8T7,,,false,P0AGB3,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
998,1093,3277,pLink2_3151,P0ACF4,,,false,P0A7K6,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
997,1092,3276,pLink2_3150,P0A6F5,,,false,P77737,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
996,1091,2310,pLink2_3139,P0A722,,,false,P08839,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
991,1086,2264,pLink2_3120,P0A9R7,,,false,P0A6F5,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
990,1085,1696,pLink2_3119,P0A7R5,,,false,P0AG59,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
989,1084,3229,pLink2_3118,P24255,,,false,P0A8V2,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
983,1078,2944,pLink2_3091,P38038,,,false,P42597,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
982,1077,3198,pLink2_3071,P0A7V8,,,false,P0A7U7,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
976,1071,3176,pLink2_3048,P0A832,,,false,P68679,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
973,1068,1240,pLink2_3032,P45577,,,false,P0A7S3,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
970,1065,449,pLink2_3025,P29013,,,false,P76235,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
967,1062,1457,pLink2_2996,Q46868,,,false,P77488,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
966,1061,1991,pLink2_2992,P0A7V3,,,false,P0A7U7,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
960,1055,3104,pLink2_2972,P0A6X7,,,false,P0A7R9,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
957,1052,3097,pLink2_2965,P0ACF0,,,false,P0AGJ5,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
955,1050,2529,pLink2_2963,P02359,,,false,P0A6Y1,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
952,1047,2469,pLink2_2955,P0A6X7,,,false,P0AG59,,,false,,0.999,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
942,1036,2972,pLink2_2901,P0A705,,,false,P0A7U7,,,false,,0.998,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
938,1032,2458,pLink2_2877,P0ACG1,,,false,P0ACF8,,,false,,0.997,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
936,1030,3008,pLink2_2872,P68679,,,false,P0A7U7,,,false,,0.997,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
935,1029,2374,pLink2_2858,P0A7V3,,,false,P0ADY3,,,false,,0.997,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
933,1027,2488,pLink2_2838,P25519,,,false,P0ADY3,,,false,,0.997,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
931,1025,2961,pLink2_2823,O95936,,,false,O94812,,,false,,0.996,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
930,1024,2960,pLink2_2822,P0ABP8,,,false,P0A853,,,false,,0.996,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
928,1021,2952,pLink2_2814,P37095,,,false,P59768,,,false,,0.996,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
927,1019,2943,pLink2_2804,P0A6X7,,,false,P68679,,,false,,0.996,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
922,1014,2075,pLink2_2786,P60422,,,false,P0A7K2,,,false,,0.996,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
921,1013,581,pLink2_160;pLink2_1579,P0ACF4,,,false,P68679,,,false,,0.995,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
920,1012,2919,pLink2_2779,P0A7V0,,,false,P60422,,,false,,0.995,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
918,1010,2913,pLink2_2772,P60422,,,false,P0A7U3,,,false,,0.995,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
916,1007,2900,pLink2_2757,P0A7G2,,,false,P0ACF4,,,false,,0.995,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1289,24,74,pLink2_2723,P0A9M8,,,false,P0A9M8,,,false,,0.994,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
910,1001,2698,pLink2_2709,P07118,,,false,P0A7I0,,,false,,0.994,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
909,1000,2846,pLink2_2696,P0ACJ0,,,false,P0A8F0,,,false,,0.993,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
907,997,2836,pLink2_2685,P0A7V3,,,false,P0A9M0,,,false,,0.993,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
904,993,1764,pLink2_2665,P0ACF0,,,false,P0AG67,,,false,,0.993,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
